,word,count,frequency
188,likely,16,0.2790373212417161
189,american,16,0.2790373212417161
190,international,16,0.2790373212417161
191,fight,16,0.2790373212417161
192,60,16,0.2790373212417161
193,rebels,16,0.2790373212417161
194,response,16,0.2790373212417161
195,beijing,16,0.2790373212417161
196,summit,16,0.2790373212417161
197,astrazeneca,16,0.2790373212417161
198,workers,16,0.2790373212417161
199,hospitals,16,0.2790373212417161
200,law,15,0.2615974886641088
201,suga,15,0.2615974886641088
202,communist,15,0.2615974886641088
203,highest,15,0.2615974886641088
204,denmark,15,0.2615974886641088
205,violence,15,0.2615974886641088
206,navy,15,0.2615974886641088
207,including,15,0.2615974886641088
208,months,15,0.2615974886641088
209,deby,15,0.2615974886641088
210,opposition,15,0.2615974886641088
211,decision,15,0.2615974886641088
212,deal,15,0.2615974886641088
213,clashes,15,0.2615974886641088
214,countries,15,0.2615974886641088
215,like,15,0.2615974886641088
216,jailed,15,0.2615974886641088
217,taliban,15,0.2615974886641088
218,vote,15,0.2615974886641088
219,capital,15,0.2615974886641088
220,red,15,0.2615974886641088
221,city,15,0.2615974886641088
222,wave,15,0.2615974886641088
223,scientists,14,0.24415765608650158
224,pentagon,14,0.24415765608650158
225,using,14,0.24415765608650158
226,child,14,0.24415765608650158
227,doctors,14,0.24415765608650158
228,defense,14,0.24415765608650158
229,coup,14,0.24415765608650158
230,korea,14,0.24415765608650158
231,turkey,14,0.24415765608650158
232,billion,14,0.24415765608650158
233,ready,14,0.24415765608650158
234,claims,14,0.24415765608650158
235,german,14,0.24415765608650158
236,air,14,0.24415765608650158
237,genocide,14,0.24415765608650158
238,sexual,14,0.24415765608650158
239,travel,14,0.24415765608650158
240,release,14,0.24415765608650158
241,life,14,0.24415765608650158
242,philippine,14,0.24415765608650158
243,opens,14,0.24415765608650158
244,alexei,14,0.24415765608650158
245,die,14,0.24415765608650158
246,officials,14,0.24415765608650158
247,america,14,0.24415765608650158
248,borders,14,0.24415765608650158
249,hours,14,0.24415765608650158
250,10,14,0.24415765608650158
251,millions,14,0.24415765608650158
252,saudi,14,0.24415765608650158
253,facebook,14,0.24415765608650158
254,nation,14,0.24415765608650158
255,time,14,0.24415765608650158
256,reports,14,0.24415765608650158
257,hold,14,0.24415765608650158
258,amazon,13,0.2267178235088943
259,shows,13,0.2267178235088943
260,ammunition,13,0.2267178235088943
261,conflict,13,0.2267178235088943
262,arrested,13,0.2267178235088943
263,finds,13,0.2267178235088943
264,investigation,13,0.2267178235088943
265,free,13,0.2267178235088943
266,stop,13,0.2267178235088943
267,fears,13,0.2267178235088943
268,withdraw,13,0.2267178235088943
269,urges,13,0.2267178235088943
270,injured,13,0.2267178235088943
271,won,13,0.2267178235088943
272,away,13,0.2267178235088943
273,beds,13,0.2267178235088943
274,train,13,0.2267178235088943
275,support,13,0.2267178235088943
276,access,13,0.2267178235088943
277,carbon,13,0.2267178235088943
278,action,13,0.2267178235088943
